tt1273241,Brotherhood,"Adam Buckley finds himself in the middle of a convenience store robbery during his last night as a pledge for a college fraternity. When the initiation ritual goes horribly wrong, and every move proves disastrous, Adam is forced to confront a new challenge all together, and he has to take a stand.",0
tt1707823,Scott Pilgrim vs. the Animation,"Scott Pilgrim vs. The Animation is an animated short based on Bryan Lee O'Malley's ""Scott Pilgrim"" franchise.",0
tt2009776,Ben Hur,"About the struggle between the Roman Empire and its rebellious conquest Judaea, and two best friends caught in a terrible moment in history.",0
tt1241330,Road Train,A supernatural thriller about a group of teenagers menaced by a driver-less train in the Australian outback.,0
tt1535565,Lying to Be Perfect,"By day, Nola Devlin (Poppy Montgomery) is an unassuming, frumpy magazine editor who is overlooked and teased by her coworkers. When the sun sets, though, and she is behind the glow and anonymity of her computer screen, she becomes the famous and â€œreclusiveâ€ advice columnist Belinda Apple. Nolaâ€™s friends, tired of being overworked and overweight, band together to create the â€œCinderella Pact,â€ vowing to lose pounds by following the advice of their â€œfairy godmother,â€ Apple. When her secret identity is threatened, Nola is forced to take her own alter egoâ€™s advice. But, as the group of friends drops dress sizes, their real issues are exposed, and better-than-expected life changes begin to blossom.",0
tt1510906,Third Star,"James and his three closest lifelong friends go on an ill-advised trip to the stunning coastal area of Barafundle Bay in West Wales. What follows is a touching and comical adventure dealing with friendship, heroism and love.",0
tt1730704,Milf,A group of nerdy college guys who can't seem to connect with girls their own age discover the excitement of hooking up with sexy older women.,0
tt1570989,Tiny Furniture,"After graduating from film school, Aura returns to New York to live with her photographer mother, Siri, and her sister, Nadine, who has just finished high school. Aura is directionless and wonders where to go next in her career and her life. She takes a job in a restaurant and tries unsuccessfully to develop relationships with men, including Keith, a chef where she works, and cult Internet star Jed.",0
tt1791596,Scrat's Continental Crack-Up,"You may think you know the history of continental drift, but forget all that. In pursuit of his most sought after possession, Scrat manges to singled-handedly alter the course of Earthâ€™s history.",0
tt1340161,The Prince & Me 4: The Elephant Adventure,"One year after their royal wedding, King Edvard and Queen Paige of Denmark receive an invitation to attend the wedding of Princess Myra of Sangyoon. Upon their arrival, Paige finds Myra is unhappy with her arranged marriage to the brooding and sinister Kah and is secretly in love with a young elephant handler named Alu.",0
tt1315216,Jesse Stone: No Remorse,"Police Chief Jesse Stone, who was suspended by the Paradise, Mass. Town Council, begins moonlighting for his friend, State Homicide Commander Healy, by investigating a series of murders in Boston, leaving Rose and Suitcase to handle a crime spree in Paradise on their own. Jesse pours his energy into his work in an effort to push away his twin demons: booze and women. When his investigation leads to notorious mob boss Gino Fish, Jesse's pursuit becomes hazardous.",0
tt1711366,Dead Space: Aftermath,"The End was only the Beginning.The year is 2509 and not only has Earth lost contact with the Ishimura and Isaac Clarke, but now also the USG O'Bannon, the first responder ship sent to rescue them. Four crew members of the O'Bannon have survived. But what happened to the rest of the crew? What were they doing? What secrets are they keeping? All to be revealed...in the Aftermath! --- Dead Space: Aftermath is a fast paced, horrifying thrill ride told through the perspective of the four survivors by several renowned international directors. Dead Space: Aftermath is an animated film that bridges the storyline between the video games Dead Space and Dead Space 2.",0
tt1559033,Prowl,"Amber dreams of escaping her small town existence and persuades her friends to accompany her to find an apartment in the big city. When their transportation breaks down, she and her friends gratefully accept a ride in the back of a semi. But when the driver refuses to stop and they discover the cargo is hundreds of cartons of blood, they panic. Their panic turns to terror when the truck disgorges them into a dark, abandoned warehouse where blood-thirsty creatures learn to hunt human prey, which, the friends realize, is what they now are... Written by Svetlio Svilenov",0
tt1606600,DC Showcase: Jonah Hex,"When a ruthless brothel madame murders Jonah Hex's current quarry, the disfigured bounty hunter plans to make her pay.",0
tt1152827,Super Hybrid,"Late one night, a mysterious car is brought into the Chicago police impound garage after a deadly traffic accident. The on-call mechanics soon discover the car has a mind of its own. With hundreds of horsepower and two tons of reinforced steel at its command, it's a seemingly unstoppable killing machine capable of outrunning -- and outwitting -- humans.",0
tt1717578,Bill Burr: Let It Go,"Itâ€™s always been a dream of mine to do a show at the Fillmore. The name itself is synonymous with legendary performances. Countless iconic musicians and comedians have been on that stage. To be a part of that history was something Iâ€™ll never forget. As much as I was trying to keep my head together before the show, I couldnâ€™t help but feel like a tourist or just some random dude who won a contest. LET IT GO represents the culmination of material I developed on the road from 2008-2009. As always thanks to everyone who came out to my shows, laughed at the funny stuff and stared during the bombing. I hope you enjoy it. â€“ Bill Burr",0
tt1465505,Red White & Blue,A woman attracts the attention of a psychotic former Army interrogator and an emotionally fragile young man caring for his ailing mother.,0
tt1528227,Pregnancy Pact,Inspired by the true story of teenagers at Gloucester (Mass.) High School who agreed to get pregnant at the same time.,0
tt1433813,Hubble 3D,"Through the power of IMAXÂ® 3D, Hubble 3D will enable movie-goers to journey through distant galaxies to explore the grandeur and mysteries of our celestial surroundings, and accompany space-walking astronauts as they attempt the most difficult and important tasks in NASAâ€™s history. The film will offer an inspiring and unique look into the Hubble Space Telescopeâ€™s legacy and highlight its profound impact on the way we view the universe and ourselves. Narrated by Leonardo DiCaprio, Hubble 3D reunites the Space Station 3D filmmaking team, led by Producer/Director Toni Myers. James Neihouse, Director of Photography, also doubles as the Astronaut crew trainer. Judy Carroll is Associate Producer, and Graeme Ferguson, Co-founder of IMAX and pioneer Producer of many IMAX space films, is Executive Producer. Hubble 3D is an IMAX and Warner Bros. Pictures production, in cooperation with National Aeronautics and Space Administration (NASA).",0
tt1470171,Abandoned,"Mary Walsh delivers boyfriend Kevin to a hospital for routine outpatient surgery. But when Mary returns to take him home, he's mysteriously vanished.",0
tt1599351,Scooby-Doo! Abracadabra-Doo,"The gang goes on a trip to check on Velma's younger sister, Madelyn. She's been studying stage magic at the Whirlen Merlin Magic Academy, where apparently there have been sightings of a giant griffin. The gang decides to investigate.",0
tt1537481,Space Chimps 2: Zartog Strikes Back,"The Chimps are coming to your home in the action-packed adventure Space Chimps 2: Zartog Strikes Back , arriving on DVD October 5th from Twentieth Century Fox Home Entertainment and Vanguard Animation (the same studio that brought you Space Chimps). Space Chimps 2: Zartog Strikes Back is a fun-filled adventure for the whole family that is chock full of surprises in this out-of-this world all-new DVD.",0
tt1400526,Lost Boys: The Thirst,"Vampire hunter Edgar Frog is destitute and nearly friendless, when the beautiful vampire-romance novelist Gwen Lieber offers him a small fortune to go on the vampire hunt of a lifetime and save her brother from an army of newborn vampires who use a new drug called the Thirst, which is a mixture of Ecstasy and vampire blood. Realising he can't do this alone, Edgar turns to his brother, Alan Frog, to help him save Gwen's brother.",0
tt1533084,The Traveler,"On a dark Christmas Eve in a small town, the lone Sheriffs on the night shift encounter a mysterious man who goes by the name of Mr. Nobody. As the night progresses, the Sheriffs discover that this isn't just a nobody, but a vengeful killer whose past threatens to haunt them all.",0
tt0445054,Les 7 jours du talion,"Bruno Hamel is a thirty eight year old surgeon. He lives in Drummondville with his wife Sylvie, and their eight year-old daughter Jasmine. Like many happy people, he is leading an uneventful life until a beautiful fall afternoon, when his daughter is raped and murdered. From then on, the world of the Hamel family collapses. When the murderer is arrested, a terrible project germinates in Bruno's darkened mind. He plans to capture the ""monster"" and make him pay for his crime. The day the murderer appears in Court, Hamel, who had prepared his plan in great detail, kidnaps the monster and later sends the police a brief message stating that the rapist and murderer of his daughter was going to be tortured for 7 days and then executed. Once this task accomplished, he will then give himself up.",0
tt1418646,Beneath Hill 60,"The true story of Australia's cat-and-mouse underground mine warfare â€“ one of the most misunderstood, misrepresented and mystifying conflicts of WW I. It was a secret struggle BENEATH the Western Front that combined daring engineering, technology and science, and few on the surface knew of the brave, claustrophobic and sometimes barbaric work of these tunnellers.",0
tt1694508,2010: Moby Dick,"That infamous whale is bigger, badder and a whole lot stronger in this sci-fi reimagining of Herman Melvilleâ€™s classic tale of the battle between man, sea and sea creature starring â€œXenaâ€ alum Rene Oâ€™Connor as the (traditionally male) narrator. But the boat â€” now a high-tech submarine â€” is also bigger, and Capt. Ahab is as determined as ever to settle the score and take down the mighty sea mammal that maimed him.",0
tt1233192,Brighton Rock,"Charts the headlong fall of Pinkie, a razor-wielding disadvantaged teenager with a religious death wish.",0
tt1661099,X,"Holly Rowe's retiring, kissing her callgirl life goodbye. She just has to get through her last night on the job. Shay Ryan's a teenage runaway, broke and alone. She just has to get through her first night as a hooker. Then fate throws them together on a job that goes horribly wrong and they're trapped on an out-of-control roller coaster ride, through the twilight zone of sex-for-sale. X is a sizzling adults-only thriller about love, chance, escape and the oldest profession experienced by two women, on a night that will change their lives forever.",0
tt1322306,Exorcismus,"Fifteen-year-old Emma Evans is like any other teenage girl; she thinks that her parents donÂ´t understand her. She longs for independence and a life free of family ties and responsibilities and she is prepared to do anything to achieve it. But one day she will be forced to face up to the consequences of her actions.Life seems to be carrying on as normal, until one day Emma starts experiencing frightening fits. Her parents are convinced that her problems are either medical or psychological, but when doctorsÂ´ tests are unable to draw any conclusions, the family is forced to look elsewhere for answers.It all started off as a bit of fun, Emma never really believed it, but the truth is there is something dark and sinister within her, and it wonÂ´t take long to surface.",0
tt1196204,Cemetery Junction,"In 1970s England, three friends spend their days joking, drinking, fighting and chasing girls. Freddie wants to leave their working-class world but cool, charismatic Bruce and lovable loser Snork are happy with life the way it is. When Freddie gets a new job as a door-to-door salesman and bumps into his old school sweetheart Julie, the gang are forced to make choices that will change their lives forever.",0
tt1588412,Aziz Ansari: Intimate Moments for a Sensual Evening,"Aziz Ansari presents his highly anticipated debut hour long stand-up special. The critically acclaimed stand-up and actor (Parks and Recreation, Funny People) discusses topics ranging from sheets with fraudulent thread counts to the chubbiness of his young cousin Harris. Also included is a special encore performance from Raaaaaaaandy.",0
tt1703049,Gekijouban Trigun: Badlands Rumble,"In a quicksand surrounded town called Makka, rumors spread of a legendary robber named Gasback is after the town. To protect it, Mayor Kepler has hired bounty hunters. These hunters have been following Gasback from town to town in hopes of getting the bounty. Vash the Stampede is in town, along with Meryl and Milly, along with the female bounty hunter Ameria and Nicholas D. Wolfwood.",0
tt1209378,ExTerminators,"Alex is a lonely accountant whose one act of rage results in her being sentenced to court-ordered therapy. There she meets Stella, the owner of a small extermination business who uses her car as a weapon, and Nikki, a dental technician with the face of an angel and the mind of a sociopath. Together these women form their own ""silent revolution"", wreaking havoc on the abusive men in their lives.",0
tt1560970,NEDs,"NEDs (Non Educated Delinquents) is the story of a young manâ€™s journey from prize-winning schoolboy to knife-carrying teenager. Struggling against the low expectations of those around him, John McGill changes from victim to avenger, scholar to NED, altar boy to glue sniffer. When he attempts to change back again, his new reality and recent past make conformity near impossible and violent self determination near inevitable.",0
tt1754109,Les MisÃ©rables in Concert - The 25th Anniversary,"This concert, recorded to celebrate the 25th anniversary of the landmark musical Les Miserables, gathers the casts of the show's 2010 original production at the Queen's Theatre, the 1985 original production by the London company, and the 2010 production at the Barbican together for one performance. Together with talents like Michael Ball, Hadley Fraser, and John Owen-Jones, the performers present the play's musical numbers in a semi-theatrical style, fully costumed and with all the emotion of the musical's heyday.",0
tt1828232,Life Cycles,"Life Cycles tells a spectacular story of the bike, from its creation to its eventual demise. A visually stunning journey, with thought provoking narration, Life Cycles uses Ultra HD to document the many stories surrounding the mountain bike and its culture. Ride along into breath taking natural settings, as we battle the elements, showcase the progression of riding, take a road trip, fix the bike, and show the destruction and eventual creation of trails. Semenuk, Hopkins, Schwartz, McIntosh, McCaul Agassiz, Hunter and Vanderham guide you through this wonderful story. Life Cycles is a celebration of the bicycle, and is sure to entertain anyone who has ever ridden one.",0
tt1634013,"Montevideo, Bog te video!","A story about one team that decides to follow a dream that takes them on a journey to the First World Football Championship in Montevideo, Uruguay in 1930. A dream that allows them to become true stars and living legends.",0
tt1174693,The Four-Faced Liar,"The Four Faced Liar is a story of love and lies for four twenty-somethings looking to find themselves in New York City... A story of love and lies for four twenty-somethings looking to find themselves in New York City. A pair of best friends and a seemingly perfect couple meet at a local Irish pub tucked in the winding streets of the West Village. Through their chance meeting, the four bond and over time all of their relationships with one another morph into love, betrayal and heartbreak for all.",0
tt1356864,I'm Still Here,"I'm Still Here is a portrayal of a tumultuous year in the life of actor Joaquin Phoenix. With remarkable access, the documentary follows the Oscar-nominee as he announces his retirement from a successful film career in the fall of 2008 and sets off to reinvent himself as a hip-hop musician. The film is a portrait of an artist at a crossroads and explores notions of courage and creative reinvention, as well as the ramifications of a life spent in the public eye.",0
tt1381505,Father of Invention,"Nearly a decade after a faulty product landed him in prison, an arrogant inventor is determined to restore his reputation and rebuild his fortune. But first, he has to convince his estranged daughter that he's worthy of a second chance.",0
tt1805516,WikiRebels: The Documentary,"In WikiRebels, we learn about the early hacker life of Julian Assange, and his later decision to form an organization where whistleblowers can anonymously pass information that documents crime and immorality. His stated goal is to expose injustice, and nothing exemplifies this more than the leaked film entitled â€œCollateral Murder.â€ WikiRebels shows other films released by WikiLeaks, and catalogs the most significant leaks since its 2006 inception, including the Iceland banking scandal, Kenya corruption and death squads, and toxic dumping in Cote Dâ€™Ivoire.",0
tt1637976,Cheerleader Camp,A pair of horny college guys get summer jobs at a sexy cheerleader camp.,0
tt1390535,The Final,A group of high school outcasts get revenge on the students that torment them.,0
tt1705773,Mega Shark vs. Crocosaurus,"When the prehistoric warm-water beast the Crocosaurus crosses paths with that cold-water monster the Mega Shark, all hell breaks loose in the oceans as the world's top scientists explore every option to halt the aquatic frenzy. Swallowing everything in their paths -- including a submarine or two -- Croc and Mega lead an explorer and an oceanographer on a wild chase. Eventually, the desperate men turn to a volcano for aid.",0
tt1322385,Submarino,"As children, Nick and his little brother take care of their baby brother while their mother drinks herself senseless. But the baby dies, and both brothers blame themselves. Many years later, Nick is out of prison after serving time for an assault. He drinks, lives in a shelter and tries to help an old friend. When their mother dies, Nick meets his brother at the funeral. The brother, who remains nameless, is a single father to a young boy, but also supports a drug habit that is spiraling out of control. When an opportunity presents itself, he becomes a drug dealer to secure his son's future. Eventually, the two brothers meet again.",0
tt1419950,Riverworld,"Welcome to Riverworld, a place of strange, watery beauty and the current abode of a fascinating cast of the recently (and not-so-recently) dead. It certainly isn't Heaven, but it just might be Hell.",0
tt0959329,Nine Dead,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,0
tt1611787,Wonders of the Solar System,"Prepare to immerse yourself in an alien world as if you were standing there yourself. Giant ice fountains rising over 100km high; an ocean hidden beneath a frozen crust of ice; storms twice the size of Earth coloured blood red by a vortex of dust and gases; immense volcanoes that could rip a planet apart â€” this series reveals the true and awesome beauty of our solar system. Using the very latest breathtaking images sent directly from space, groundbreaking CGI transforms the static into the dramatic. Travelling from the Sun to the far-out reaches of Neptune, the series has at its heart the latest scientific knowledge beamed back from the fleet of probes, rovers and telescopes currently in space, and offers a vivid and unprecedented tour of the world beyond our planet. Presented by Professor Brian Cox.",0
tt1747960,"Bo Burnham: Words, Words, Words","Bo Burnham is back with a new one-man show full of his patented songs and wordplay, as well as haikus, dramatic readings, blasphemy, and so much more in his first hour-long special, shot live in his home town of Boston.",0
tt1691338,Robot Chicken: Star Wars Episode III,"Robot Chicken: Star Wars Episode III, directed by Chris McKay, combines the satirical sensibilities of Green and Matthew Senreich's Robot Chicken with characters of the Star Wars universe.",0
tt1580426,Repeaters,"A gritty mind-bending thriller about three twenty-somethings who find themselves in an impossible time labyrinth, where each day they awaken to the same terrifying day as the preceding one.",0
tt1600701,Captifs,"Somewhere in Eastern Europe. Carole is a young nurse with a humanitarian aid group that has reached the end of its mission. But just then, the young woman and her two colleagues are kidnapped by strangers for mysterious reasons. Held captive, cared for and kept alive in an oppressive and sinister setting, the three prisoners soon discover with horror what their kidnappers truly have in store for them.",0
tt1663193,Across the Line: The Exodus of Charlie Wright,"The story centers on Charlie, a Los Angeles billionaire financial whiz who goes into self-imposed exile in Tijuana after his empire is revealed to have been a Ponzi scheme. While looking for the woman he abandoned there 25 years before, Charlie is pursued by a Mexican gangster, a federal agent and thugs sent by a former client looking to retrieve his money.",0
tt1523267,Arctic Blast,"When a solar eclipse sends a colossal blast of super chilled air towards the earth, it then sets off a catastrophic chain of events that threatens to engulf the world in ice and begin a new Ice Age.",0
tt1731767,Scooby-Doo! Camp Scare,Scooby and the gang experience outdoor fun as they go back to Fred's old summer camp.,0
tt1563719,Hunt to Kill,"A U.S. Border Patrol agent Jim Rhodes, a tough divorcÃ©e mourning the loss of his murdered partner while struggling to raise his rebellious daughter in the mountains of Montana. But when a crew of trigger-happy fugitives takes Rhodes and his daughter hostage, a rugged wilderness will explode in all-terrain vengeance. Is there any wounded animal more dangerous than a lawman left for dead? Daniels portrays one of the villains.",0
tt1571724,Bal,"In the remote and undeveloped eastern Black Sea region, a six-year-old boy (Yusuf) wanders through the woods searching for his lost father, trying to make sense of his life.His father is a beekeeper whose bees have disappeared unexpectedly, threatening his livelihood. A bizarre accident kills the father.There is little dialogue or music in the film. The three main characters (Yusuf and his parents) are all fairly taciturn, and the soundtrack is filled out with the sounds of the forest and the creatures that live there.The environment is a recurring theme.",0
tt1600058,The Cutting Edge: Fire & Ice,"Alexandra ""Alex"" Delgado, a pairs figure skater, found her career come to an abrupt halt after her partner (on and off the ice) became injured. As their love affair cooled, a heartbroken Alex stopped competing and turned to teaching. Enter James Van Behr the smoldering bad boy of speed skating, who has had fiery Alex in his sights as a skating partner ever since he was banned from speed skating. There aren't many girls who say no to him but she may well be the first. However, he pushes her buttons, challenging her like no one else - and her fighting spirit returns. She agrees to be his partner and they begin a grueling practice regimen fueled (and occasionally derailed) by their own tempestuous relationship, which heats up as they get closer to competition. But will their passion destroy Alex's chance to bring home the gold again?",0
tt1683970,Territories,"Five friends return home from a marriage in Canada to the United States. Not far from the border, two customs officers stop them to check their identity.",0
tt1937329,Slow Torture Puke Chamber,"Making good on her pact with Satan, Angela Aberdeen's tortured and vomit-soaked soul descends into Hell. But Satan is not finished with her yet - He has more suffering planned for his ravaged slave. Angela is sent back up to the surface to stalk and destroy yet another victim. Her return initiates the emergence of a new Angela who is steadily and painfully infected with the Devil's Curse. An appalling metamorphosis befalls the chosen young victim as she is racked by bulimia, and subjected to the dark, forbidden secrets of incest of abuse. Slowly, the two Angelas merge into one Perfect Child of Satan and descend to an eternity of suffering in Hell.",0
tt1438216,Oranges and Sunshine,"Oranges and Sunshine tells the story of Margaret Humphreys, a social worker from Nottingham, who uncovered one of the most significant social scandals in recent times: the forced migration of children from the United Kingdom. Almost singlehandedly, against overwhelming odds and with little regard for her own well-being, Margaret reunited thousands of families, brought authorities to account and worldwide attention to an extraordinary miscarriage of justice. She discovered a secret that the British government had kept hidden for years: one hundred and thirty thousand children in care had been sent abroad to commonwealth countries, mainly Australia. Children as young as four had been told that their parents were dead, and been sent to children's homes on the other side of the world. Many were subjected to appalling abuse. They were promised oranges and sunshine, they got hard labour and life in institutions.",0
tt1566648,Waiting for 'Superman',"Gripping, heartbreaking, and ultimately hopeful, Waiting for Superman is an impassioned indictment of the American school system from An Inconvenient Truth director Davis Guggenheim.",0
tt1298594,The Presence,"In this darkly romantic ghost story, a woman travels to an isolated cabin where she is stalked by an apparition who inhabits her space as his own. With the unexpected arrival of the womanâ€™s boyfriend, the dark spiritâ€™s haunting grows obsessive. Soon the woman begins to exhibit weirdly irrational behavior as the thin line between sanity and possession begins to unravel. Is she battling her inner demons, or is a much darker presence threatening them all?",0
tt1558741,Comme les 5 doigts de la main,"Five brothers similar yet different, raised by a mother widowed too early. One of them had left the family when he returns, pursued by a gang of smugglers, he find shelter in his family while reveling them a dark secret. The five brothers, together, will find the energy to defend themself and the means to avenge the memory of their murdered father...",0
tt1341710,The Shrine,"A group of young journalists investigate a cult said to practice human sacrifice, but their ambitious ways may lead them to becoming the cult's next victims.",0
tt1223980,Zwart Water,"Nine-year-old Lisa discovers her sinister new friend is the ghost of the dead twin of Lisa's mother. Lisa's father also begins to suspect his wife of hiding a terrible secret, resulting in deadly consequences",0
tt1486670,F,A group of teachers must defend themselves from a gang of murderous kids when their school comes under siege after hours.,0
tt1438534,Primal,"Anja and five friends join anthroplogy student, Dace, on a journey to study a remote, ancient rock painting. Their excitement vanishes when Mel becomes delirious after skinny-dipping in the waterhole. Feverish, bleeding, confused, she physically and mentally regresses to a vicious predatory state. Mel has gone primal. Melâ€™s lover and friends realise they are the prey as she savagely hunts them down. Before they can escape another one of them starts to regress, posing a hideous choice; kill their friends or be killed by them. Their only hope of survival is through a cave, where Anja learns too late the meaning of the ancient rock art they came to study.",0
tt1575539,Elena Undone,"Before crossing paths with Peyton, falling for a woman was an unimaginable situation for Elena, a straight wife and mother. The friendship between Peyton, an out lesbian writer, and Elena, the wife of an anti-gay paster who has never experienced true love, transforms swiftly from a one-sided crush into a torrid extramarital affair. Despite their attraction, Peyton, jaded in a number of ways, has strong reservations about becoming involved with a married straight woman; Elena, recognizing that she is caught in a loveless marriage, can barely begin to rationalize the nature and magnitude of her desires.  As their relationship evolves, Elena confronts the choice of leaving her husband or  ending her involvement with Peyton to save her unraveling and unrewarding marriage and return to a drab and automated life. Above all, Elena faces the looming challenge of convincing Peyton that the two women have a bright future together despite their unfavorable circumstances",0
tt1278469,Temple Grandin,"A biopic of Temple Grandin, an autistic woman who has become one of top scientists in humane livestock handling.",0
tt1619880,Sharktopus,"The U.S. Navy's special group ""Blue Water"" builds a half-shark, half-octopus for combat. But the sharktopus escapes and terrorizes the beaches of Puerto Vallarta.",0
tt1736313,Tick Tock Tale,"Amidst an old London clock shop, a small, quirky mantle clock comes to the aide of the store's more expensive clocks when a thief breaks in and threatens to steal them away.",0
tt1686039,Five Minarets in New York,"Two Turkish anti-terrorist agents are sent to New York City on a mission to find and bring back the dangerous Islamic leader codenamed ""Dajjal"", believed to be hiding in there. Working with the FBI and NYPD, the agents orchestrate the arrest of Hadji Gumus, a well-respected Muslim scholar and family man who years before fled to the United States after being released from a Turkish prison, where he served time for murder. This tale love, friendship, peace and prejudices, takes us on a journey seeking to answer the question of whether innocence or guilt even matters to one who lusts for vengeance.",0
tt1274296,Listen to Your Heart,"Danny Foster doesn't have much: an apartment as small as his paychecks, no family, and a struggling music career. Yet for him, ""every day is a great day to be alive,"" an attitude he gained from his mother's unwavering optimism during her losing battle with cancer. It's love at first sight when Danny meets Ariana, a wealthy girl from Greenwich, CT who tragically cannot hear the music she inspires him to write. Ariana, hearing impaired since childhood, is torn between hanging onto the shelter her controlling mother provides and fighting for a love that, if given the chance, might just change her life",0
tt1604900,è‰‹èˆº,"Set in the 1980's, â€œMongaâ€ centers around five boys (Mosquito, Monk, Dragon, White Monkey and A-Lan) who join the ""Gang of Princes"" who are tired of being pushed around. As the ""Gang of Princes"" rise in stature, they come into conflict with other gangs jealous of their rising power.",0
tt1610301,Barbie in A Mermaid Tale,"Barbie stars as Merliah, a surfing champion from Malibu. One minute sheâ€™s a normal teenager and the next she learns a shocking family secret: sheâ€™s a mermaid! Merliah and her dolphin friend Zuma set off on an undersea adventure to rescue her mother, the queen of Oceana. With help from her new mermaid friends, Merliah saves the ocean kingdom.",0
tt1859438,à¸ªà¸´à¹ˆà¸‡à¹€à¸¥à¹‡à¸à¹€à¸¥à¹‡à¸à¸—à¸µà¹ˆà¹€à¸£à¸µà¸¢à¸à¸§à¹ˆà¸²...à¸£à¸±à¸,"The ordinary 14 years old girl name Nam. she's unattractive or simple call... the ugly! But she had secretly in love with older guy in grade 10 name Chon, a most popular student in high-school. He's hot, perfect and generous. That's make girls in school going crazy about him, including Nam too. But she doesn't give up easily. She tried do everything to made her pretty good and outstanding in school. Because she hopes him turned around at her just once more time.",0
tt1320296,Shank,"Mo Aliâ€™s futuristic knife-crime drama brings the dystopian environment of CHILDREN OF MEN and DISTRICT 13 to Londonâ€™s East 17. SHANK delivers a ruthless vision of forthcoming urban life, where guns have been superseded by knives and are fiercely wielded by aimless youths. Amidst the chaos is the Paper Chazers gang, a rare morally conscious group who trade scavenged food for money. After Chazers gang member, Junior (Kedar Williams-Stirling), witnesses his brother, murder he must decide whether to get revenge of stick to the gangs moral code... In this superbly paced and artistic film, present-day social issues, and murky city streets, provide a perfect canvas for imagination and action.",0
tt1467388,Astral City: A Spiritual Journey,"The selfish Dr. AndrÃ© Luiz dies and awakes in the limbo called ""Umbral"". After a painful period in the gruesome swamp, he is rescued and brought in a white light to ""Nosso Lar"" (meaning ""Our Home""). He finds a place of harmony, where people live in peace awaiting",0
tt1371155,Made in Dagenham,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",0
tt1386925,The Dead,"When the last evacuation flight out of war-torn Africa crashes off the coast, American Air Force Engineer Lieutenant Brian Murphy (ROB FREEMAN) emerges as the sole survivor in a land where the dead are returning to life and attacking the living.",0
tt1587807,Mega Piranha,"When a science experiment goes horribly wrong, gigantic fish gain appetites for human flesh.",0
tt1754374,Prep & Landing Stocking Stuffer: Operation: Secret Santa,"Wayne and Lanny, now partners, are called by Magee to meet with a secret contact â€“ Mrs. Claus, who sends them on a new mission to retrieve a box from Santaâ€™s secret workshop. Later they sneak into Santaâ€™s office while he is asleep, using their high tech equipment from the previous film. Lannyâ€™s expertise at dressing the tree enables them to enter the hidden workshop where they recover the box and escape just in time. But what is the box for?",0
tt1407084,Twelve,"A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.",0
tt1672087,Mortal Kombat: Rebirth,"In 2010, director Kevin Tancharoen released an eight-minute Mortal Kombat film, choreographed by Larnell Stovall called Mortal Kombat: Rebirth, showcasing Michael Jai White as Jax, Jeri Ryan as Sonya Blade, Matt Mullins as Johnny Cage, Ian Anthony Dale as Scorpion, Lateef Crowder as Baraka and James Lew as Shang Tsung. Ryan said later that that the short was made as a proof of concept for Tancharoen's pitch of a reboot movie franchise to Warner Brothers.",0
tt1401113,Dante's Inferno: An Animated Epic,"Dante journeys through the nine circles of Hell -- limbo, lust, gluttony, greed, anger, heresy, violence, fraud and treachery -- in search of his true love, Beatrice. An animated version of the video game of the same name.",0
tt1340425,DMT: The Spirit Molecule,"THE SPIRIT MOLECULE weaves an account of Dr. Rick Strassman's groundbreaking DMT research through a multifaceted approach to this intriguing hallucinogen found in the human brain and hundreds of plants, including the sacred Amazonian brew, ayahuasca. Utilizing interviews with a variety of experts to explain their thoughts and experiences with DMT, and ayahuasca, within their respective fields, and discussions with Strassmanâ€™s research volunteers, brings to life the awesome effects of this compound, and introduces us to far-reaching theories regarding its role in human consciousness.",0
tt1148200,Chain Letter,"Six friends receive a mysterious chain letter via text messaging and in their email accounts from a maniac who's hunting down teenagers who fail to forward his online chain letter. Who knew they should take the threats in the chain letter seriously? Or that chain letters using the teens' favorite technologies to track them can kill? This maniacal game pits friend against friend as they race to beat rules that seem impossible to escape. Break the chain, lose a life. Do you pass it on? Does friendship mean anything?",0
tt1561768,Essential Killing,A Taliban soldier struggles to survive after he escapes his captors and flees into the Polish countryside.,0
tt1533053,Is It Just Me?,"Frustrated by his ongoing failure to meet Mr. Right, Blaine stumbles upon what might be his perfect match in an online chat room-Xander, a sweet, hunky guy who's recently moved to LA. Smitten, Blaine then finds that he's been chatting to Xander under his go-go dancer roommate's profile, setting in motion a convoluted comedy of errors with romance as the ultimate objective.",0
tt1545103,Rush: Beyond the Lighted Stage,"An in-depth look at the Canadian rock band Rush, chronicling the band's musical evolution from their progressive rock sound of the '70s to their current heavy rock style",0
tt1232838,Triple Dog,"On the night of a sleepover, a group of teenage girls venture out in a competitive game of challenging dares. As the antics escalate, and the dares become more extreme, the girls unravel the truth behind a former student's rumored suicide.",0
tt1563704,Legendary,"A book-smart teenager joins his school's wrestling team as a way to reunite his surviving family members, who split apart after the death of his father, a college wrestling legend, 10 years ago.",0
tt1451423,The Boy Who Cried Werewolf,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed.",0
